national_rank,scientific_name,common_name,class,order,family,phylum,top5,top10,evidence_support,evidence_support_label,direct_protective_context_count,direct_protective_chemical_count,warning_context_count,eligible_state_count,broad_life_stage_category_count,official_or_common_method_species,selection_incremental_gain_lower5,selection_objective_cumulative_lower5,incremental_expected_capture_lower5,validated_incremental_expected_capture_lower5,rank_scope,leave_one_out_loss_top5,support_note,cumulative_expected_capture_lower-5%,cumulative_expected_capture_lower-10%,cumulative_expected_capture_lower-20%
1872,Ankistrodesmus falcatus,,Chlorophyceae,Chlorococcales,Oocystaceae,Chlorophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,3,5,4,2,False,9.923698948448434e-25,1.0,1.1792969784041318e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9982715775898473,0.9999779230798078,0.9999999782188942
1873,Polycelis tenuis,,Turbellaria,Tricladida,Planariidae,Platyhelminthes,False,False,sparse_5_19,Limited (5-19 protective contexts),6,5,0,0,1,False,9.724878336471379e-25,1.0,1.6700460473417778e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9982732476358946,0.9999779513749102,0.9999999782470627
1874,Stigeoclonium tenue,,Chlorophyceae,Chaetophorales,Chaetophoraceae,Chlorophyta,False,False,sparse_5_19,Limited (5-19 protective contexts),5,5,1,0,1,False,9.530638284541192e-25,1.0,1.2080279685466877e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9982744556638632,0.999977974168288,0.9999999782743467
1875,Gomphonema parvulum,,Bacillariophyceae,Cymbellales,Gomphonemataceae,Bacillariophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,4,1,0,2,False,9.339644073468536e-25,1.0,1.2467722447784269e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.998275702436108,0.9999779986729966,0.9999999783057957
1876,Allium cepa,,Liliopsida,Liliales,Liliaceae,Magnoliophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,23,1,False,9.15243841069587e-25,1.0,1.512665470437824e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9982772151015784,0.9999780262231569,0.9999999783374324
1877,Argulus japonicus,,Maxillopoda,Arguloida,Argulidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,1,0,0,1,False,8.962788059803672e-25,1.0,1.2103747245584273e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.998278425476303,0.9999780497949178,0.9999999783673205
1878,Euchlanis sp.,,Monogononta,Ploima,Euchlanidae,Rotifera,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,8.783863461907556e-25,1.0,1.3957631248562308e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9982798212394278,0.9999780759763223,0.9999999783989569
1879,Trichocerca sp.,,Monogononta,Ploima,Trichocercidae,Rotifera,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,8.608979525910723e-25,1.0,1.4056244659332862e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9982812268638938,0.9999781023061008,0.9999999784307195
1880,Chlorococcum infusionum,,Chlorophyceae,Chlorococcales,Chlorococcaceae,Chlorophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,4,0,0,1,False,8.433610704244812e-25,1.0,1.0335133883154768e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9982822603772821,0.9999781215067929,0.999999978453046
1881,Cypris sp.,,Ostracoda,Podocopida,Cyprididae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),7,5,0,0,1,False,8.263644127273933e-25,1.0,1.3419783734258672e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9982836023556555,0.9999781474667123,0.9999999784842888
1882,Wolffia papulifera,,Liliopsida,Arales,Lemnaceae,Magnoliophyta,False,False,sparse_5_19,Limited (5-19 protective contexts),5,5,0,28,1,False,8.08780383671176e-25,1.0,1.3261734428393623e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9982849285290983,0.9999781706122354,0.9999999785089925
1883,Stylodrilus heringianus,,Clitellata,Lumbriculida,Lumbriculidae,Annelida,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),3,3,0,1,1,False,7.923551494417619e-25,1.0,1.2776224503907585e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9982862061515487,0.9999781940888851,0.9999999785360755
1884,Acartia tonsa,,Maxillopoda,Calanoida,Acartiidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,1,0,1,1,False,7.763617114107399e-25,1.0,1.143161463934561e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9982873493130127,0.9999782163030396,0.9999999785642643
1885,Mougeotia sp.,,Chlorophyceae,Zygnematales,Zygnemataceae,Chlorophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),3,3,1,0,1,False,7.608018433411193e-25,1.0,1.0140745601017187e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9982883633875728,0.9999782360967702,0.9999999785893837
1886,Spirogyra cylindrica,,Chlorophyceae,Zygnematales,Zygnemataceae,Chlorophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,7.456598407585987e-25,1.0,1.017264887215319e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.99828938065246,0.9999782556662433,0.9999999786138539
1887,Oscillatoria rubescens,,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanophycota,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,7.307465330071793e-25,1.0,1.1928893095536353e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9982905735417695,0.9999782785092896,0.9999999786420892
1888,Trichocerca pusilla,,Monogononta,Ploima,Trichocercidae,Rotifera,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,1,0,1,False,7.161748980598377e-25,1.0,1.314909093386163e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9982918884508629,0.9999783032700339,0.9999999786722571
1889,Schistosoma haematobium,,Trematoda,Strigeatida,Schistosomatidae,Platyhelminthes,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,2,0,0,1,False,7.018311282032959e-25,1.0,1.6147019891166181e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.998293503152852,0.9999783344173306,0.9999999787081746
1890,Argulus coregoni,,Maxillopoda,Arguloida,Argulidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),3,1,0,0,4,False,6.8787763917973e-25,1.0,1.163428557271473e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9982946665814093,0.9999783569089642,0.9999999787363898
1891,Typha angustifolia,,Liliopsida,Typhales,Typhaceae,Magnoliophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,1,3,1,False,6.742233346914761e-25,1.0,1.4870278643996926e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9982961536092737,0.9999783838135722,0.9999999787669739
1892,Asplanchna brightwelli,,Monogononta,Ploima,Asplanchnidae,Rotifera,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,6.608264622680894e-25,1.0,1.2401198227207644e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9982973937290964,0.9999784074208855,0.999999978796006
1893,Iris pseudacorus,,Liliopsida,Liliales,Iridaceae,Magnoliophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,1,1,False,6.476845830166397e-25,1.0,1.4836933325268475e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.998298877422429,0.9999784342394641,0.9999999788264458
1894,Echinostoma trivolvis,,Trematoda,Echinostomida,Echinostomatidae,Platyhelminthes,False,False,sparse_5_19,Limited (5-19 protective contexts),9,4,4,0,3,False,6.345453302982367e-25,1.0,1.3835774019810287e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9983002609998309,0.9999784627511277,0.9999999788652972
1895,Stichococcus sp.,,Chlorophyceae,Prasiolales,Prasiolaceae,Chlorophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,6.215003943069655e-25,1.0,1.101814350867869e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983013628141818,0.9999784831246954,0.9999999788886247
1896,Euchlanis dilatata,,Monogononta,Ploima,Euchlanidae,Rotifera,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,6.089983441893142e-25,1.0,1.2835366017815986e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983026463507836,0.9999785072509695,0.9999999789179065
1897,Asplanchna girodi,,Monogononta,Ploima,Asplanchnidae,Rotifera,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,2,0,2,False,5.966362682611785e-25,1.0,1.2188494361575763e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983038652002197,0.9999785303667151,0.9999999789462002
1898,Gloeotrichia echinulata,,Cyanophyceae,Nostocales,Rivulariaceae,Cyanophycota,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,2,0,6,1,False,5.846939906648651e-25,1.0,1.196527499081057e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983050617277188,0.9999785531739112,0.9999999789742632
1899,Blepharisma americanum,,Ciliatea,Heterotrichida,Spirostomidae,Ciliophora,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,4,0,1,1,False,5.730853664503978e-25,1.0,1.5700763458248446e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983066318040646,0.9999785822767745,0.9999999790075914
1900,Channa orientalis,,Actinopterygii,Perciformes,Channidae,Chordata,False,False,sparse_5_19,Limited (5-19 protective contexts),18,14,4,0,2,False,5.615167677961415e-25,1.0,9.48288983004808e-07,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9983075800930477,0.9999785964332136,0.999999979019732
1901,Triticum aestivum,,Magnoliopsida,Poales,Poaceae,Magnoliophyta,False,False,sparse_5_19,Limited (5-19 protective contexts),5,3,0,49,1,False,5.503203207744509e-25,1.0,1.4689672958034805e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9983090490603435,0.9999786237295665,0.9999999790520476
1902,Stichococcus bacillaris,,Chlorophyceae,Prasiolales,Prasiolaceae,Chlorophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,4,1,0,1,False,5.39213971143251e-25,1.0,1.079386489521994e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.998310128446833,0.9999786437328722,0.9999999790750713
1903,Stichococcus chlorelloides,,Chlorophyceae,Prasiolales,Prasiolaceae,Chlorophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,4,0,0,1,False,5.285677281159997e-25,1.0,1.0784277858499891e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983112068746188,0.9999786637111214,0.9999999790980542
1904,Spirogyra sp.,,Chlorophyceae,Zygnematales,Zygnemataceae,Chlorophyta,False,False,sparse_5_19,Limited (5-19 protective contexts),5,4,4,0,1,False,5.180131949851098e-25,1.0,9.635393917184487e-07,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9983121704140105,0.9999786821246578,0.9999999791210995
1905,Plectonema boryanum,,Cyanophyceae,Nostocales,Scytonemataceae,Cyanophycota,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,2,1,0,2,False,5.077104069773863e-25,1.0,1.2176396501084596e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983133880536607,0.9999787050186394,0.999999979148592
1906,Asplanchna sp.,,Monogononta,Ploima,Asplanchnidae,Rotifera,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,4.975860189919426e-25,1.0,1.1950081639788834e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983145830618246,0.999978727582827,0.9999999791760229
1907,Tetrahymena pyriformis,,Ciliatea,Hymenostomatida,Tetrahymenidae,Ciliophora,False,False,moderate_20_49,Moderate (20-49 protective contexts),21,18,19,0,2,False,4.873007844926138e-25,1.0,1.5072120729264782e-06,,extended_r1_greedy_order,,,0.9983160902738976,0.9999787514288753,0.9999999791964164
1908,Plectonema nostocorum,,Cyanophyceae,Nostocales,Scytonemataceae,Cyanophycota,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,2,0,0,1,False,4.772167366842362e-25,1.0,1.160335933114709e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983172506098307,0.9999787733482854,0.9999999792228874
1909,Pediastrum sp.,,Chlorophyceae,Chlorococcales,Hydrodictyaceae,Chlorophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,4.671206474895775e-25,1.0,1.0837281156916845e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983183343379464,0.99997879372449,0.9999999792470707
1910,Cypretta seurati,,Ostracoda,Podocopida,Cyprididae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,1,0,0,1,False,4.575520012362162e-25,1.0,1.3182894519347954e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983196526273983,0.9999788187241198,0.9999999792772801
1911,Phormidium mucicola,,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanophycota,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,1,1,1,False,4.485060010827731e-25,1.0,1.1585677580638887e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983208111951564,0.9999788406268122,0.9999999793038797
1912,Polycelis felina,,Turbellaria,Tricladida,Planariidae,Platyhelminthes,False,False,sparse_5_19,Limited (5-19 protective contexts),10,6,3,0,1,False,4.396578666384532e-25,1.0,1.5043960943650347e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9983223155912507,0.9999788656378383,0.9999999793280895
1913,Coccomyxa minor,,Chlorophyceae,Chlorococcales,Coccomyxaceae,Chlorophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,4.3083739558767145e-25,1.0,1.0898452971197514e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983234054365479,0.9999788859823608,0.9999999793519578
1914,Westiellopsis prolifica,,Cyanophyceae,Stigonematales,Stigonemataceae,Cyanophycota,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,5,0,1,False,4.219972316197238e-25,1.0,1.1283004173190392e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983245337369652,0.999978907099667,0.9999999793772351
1915,Cylindrospermum sp.,,Cyanophyceae,Nostocales,Nostocaceae,Cyanophycota,False,False,sparse_5_19,Limited (5-19 protective contexts),7,6,4,0,2,False,4.136466795411623e-25,1.0,1.267034421381652e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9983258007713866,0.9999789293265627,0.9999999794011444
1916,Lyngbya birgei,,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanophycota,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,4.046290801882615e-25,1.0,1.1280437232086271e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983269288151098,0.9999789506437323,0.9999999794270202
1917,Paramecium bursaria,,Ciliatea,Hymenostomatida,Parameciidae,Ciliophora,False,False,sparse_5_19,Limited (5-19 protective contexts),8,8,0,0,1,False,3.9670249148420865e-25,1.0,1.5219329296822792e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9983284507480394,0.9999789767332329,0.999999979450799
1918,Calothrix parietina,,Cyanophyceae,Nostocales,Rivulariaceae,Cyanophycota,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,2,0,0,1,False,3.888277135624002e-25,1.0,1.1062755286284087e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983295570235681,0.9999789977563046,0.999999979476527
1919,Microcoleus vaginatus,,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanophycota,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,1,1,False,3.810056573844738e-25,1.0,1.2100079498367222e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983307670315179,0.9999790202550362,0.9999999795031747
1920,Spirulina platensis,,Cyanophyceae,Nostocales,Oscillatoriaceae,Cyanophycota,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,5,0,2,False,3.73521696202732e-25,1.0,1.117319225363289e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983318843507433,0.999979041294611,0.9999999795285912
1921,Hormidium pseudostichococcus,,Chlorophyceae,Prasiolales,Prasiolaceae,Chlorophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,4,0,0,1,False,3.661935494579242e-25,1.0,1.1164265261154327e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983330007772694,0.9999790607666967,0.9999999795486606
1922,Hormidium scopulinum,,Chlorophyceae,Prasiolales,Prasiolaceae,Chlorophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,4,0,0,1,False,3.5903400210572024e-25,1.0,1.1153879795333665e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983341161652489,0.999979080214503,0.999999979568697
1923,Hormidium subtile,,Chlorophyceae,Prasiolales,Prasiolaceae,Chlorophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,4,0,0,1,False,3.5201444046832125e-25,1.0,1.1143505924682273e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983352305158414,0.9999790996380639,0.9999999795887016
1924,Melosira varians,,Bacillariophyceae,Centrales,Melosiraceae,Bacillariophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,25,1,False,3.4503736628606505e-25,1.0,1.2955917595425248e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983365261076009,0.9999791246526435,0.9999999796198407
1925,Chaetoceros sp.,,Bacillariophyceae,Centrales,Chaetocerotaceae,Bacillariophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,2,0,0,1,False,3.381382395084645e-25,1.0,1.2911552309535779e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983378172628319,0.9999791497685147,0.9999999796512162
1926,Phaeodactylum tricornutum,,Bacillariophyceae,Naviculales,Phaeodactylaceae,Bacillariophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,2,8,1,2,False,3.3152982879745943e-25,1.0,1.2897695943481224e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983391070324262,0.9999791748441693,0.9999999796825163
1927,Paramecium multimicronucleatum,,Ciliatea,Hymenostomatida,Parameciidae,Ciliophora,False,False,sparse_5_19,Limited (5-19 protective contexts),8,8,2,0,1,False,3.2494958689236115e-25,1.0,1.4972583111116933e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9983406042907373,0.9999791999314266,0.9999999797052916
1928,Cypris subglobosa,,Ostracoda,Podocopida,Cyprididae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),11,11,0,0,1,False,3.182618688852085e-25,1.0,1.113540919583933e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9983417178316569,0.999979220303135,0.9999999797281567
1929,Piscicola salmositica,,Clitellata,Rhynchobdellida,Piscicolidae,Annelida,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,2,False,3.1187564938215523e-25,1.0,1.1643474080447191e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.998342882179065,0.9999792422158358,0.999999979754294
1930,Vorticella convallaria,,Ciliatea,Peritrichida,Vorticellidae,Ciliophora,False,False,sparse_5_19,Limited (5-19 protective contexts),6,6,0,0,1,False,3.0552392187291406e-25,1.0,1.4211497808558349e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9983443033288458,0.9999792681606983,0.9999999797834892
1931,Cypretta kawatai,,Ostracoda,Podocopida,Cyprididae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),9,5,0,0,1,False,2.993746348369246e-25,1.0,1.2307498227226432e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9983455340786686,0.9999792912258006,0.9999999798111121
1932,Epipremnum pinnatum,,Magnoliopsida,Alismatales,Araceae,Magnoliophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,2,1,False,2.935191209927434e-25,1.0,1.1480305571742733e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983466821092257,0.9999793125574972,0.9999999798364027
1933,Phagocata gracilis,,Turbellaria,Tricladida,Planariidae,Platyhelminthes,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),3,3,0,1,1,False,2.877823684667782e-25,1.0,1.3946421739685633e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983480767513997,0.9999793367443716,0.9999999798622639
1934,Colpidium campylum,,Ciliatea,Hymenostomatida,Tetrahymenidae,Ciliophora,False,False,sparse_5_19,Limited (5-19 protective contexts),5,5,0,0,1,False,2.820712456539078e-25,1.0,1.3555824777133907e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9983494323338774,0.999979361830073,0.9999999798913841
1935,Hormidium flaccidum,,Chlorophyceae,Prasiolales,Prasiolaceae,Chlorophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,1,0,0,1,False,2.763592957038369e-25,1.0,1.1057066461317433e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983505380405235,0.9999793808063041,0.9999999799104115
1936,Pontederia cordata,,Liliopsida,Liliales,Pontederiaceae,Magnoliophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,1,36,1,False,2.7079164582257836e-25,1.0,1.3143733668119495e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983518524138904,0.9999794042963335,0.9999999799368329
1937,Newnhamia sp.,,Ostracoda,Podocopida,Notodromadidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,2.6531391399797236e-25,1.0,1.1675059279347977e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983530199198183,0.9999794262811534,0.9999999799635817
1938,Petromyzon sp.,,Cephalaspidomorphi,Petromyzontiformes,Petromyzontidae,Chordata,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,2.6010874664675943e-25,1.0,1.4148951061887516e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983544348149245,0.9999794535020048,0.9999999799971494
1939,Limnodrilus sp.,,Oligochaeta,Haplotaxida,Naididae,Annelida,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,2,0,0,1,False,2.5501584962030773e-25,1.0,1.4120155970021031e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983558468305215,0.9999794766321112,0.9999999800188998
1940,Lampetra sp.,,Cephalaspidomorphi,Petromyzontiformes,Petromyzontidae,Chordata,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,2.5004711994541727e-25,1.0,1.40336056131396e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983572501910828,0.9999795027464803,0.9999999800494884
1941,Vorticella campanula,,Ciliatea,Peritrichida,Vorticellidae,Ciliophora,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,2,0,0,1,False,2.4512600949765536e-25,1.0,1.3754769809803946e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983586256680638,0.9999795277443023,0.9999999800773183
1942,Blepharisma sp.,,Ciliatea,Heterotrichida,Spirostomidae,Ciliophora,False,False,sparse_5_19,Limited (5-19 protective contexts),6,6,0,0,1,False,2.403563269651999e-25,1.0,1.379844083770898e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9983600055121475,0.9999795523823869,0.9999999801039554
1943,Hormidium fluitans,,Chlorophyceae,Prasiolales,Prasiolaceae,Chlorophyta,False,False,sparse_5_19,Limited (5-19 protective contexts),6,4,0,0,1,False,2.353358864276693e-25,1.0,1.071990273548984e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9983610775024211,0.9999795708807215,0.9999999801227506
1944,Hormidium rivulare,,Chlorophyceae,Prasiolales,Prasiolaceae,Chlorophyta,False,False,sparse_5_19,Limited (5-19 protective contexts),6,4,0,0,1,False,2.30777947352084e-25,1.0,1.071004961605837e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9983621485073827,0.9999795893550978,0.9999999801415025
1945,Plumatella casmiana,,Phylactolaemata,Plumatellida,Plumatellidae,Bryozoa,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,3,1,False,2.2593755350545703e-25,1.0,1.403561866619718e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983635520692493,0.9999796146833254,0.9999999801706337
1946,Fistulifera pelliculosa,,Bacillariophyceae,Pennales,Naviculaceae,Bacillariophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,2,9,0,2,False,2.215520689368048e-25,1.0,1.1904135615026235e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983647424828108,0.9999796374686102,0.9999999801987515
1947,Helobdella stagnalis,,Clitellata,Rhynchobdellida,Glossiphoniidae,Annelida,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),3,3,0,7,1,False,2.1683814402227334e-25,1.0,1.0841243081038954e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983658266071189,0.9999796576323221,0.9999999802225833
1948,Gomphonema gracile,,Bacillariophyceae,Cymbellales,Gomphonemataceae,Bacillariophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,2,0,0,1,False,2.1244352987599855e-25,1.0,1.2021375578319393e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983670287446768,0.999979679761895,0.9999999802491595
